CTISMILES	_internalID_
CCn1c2ccccc2c3c1ccc(c3)NC(=O)N4CCCCC4	CHEMBL2145265
CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3cc(sc3[nH]2)Br	CHEMBL217903
Cc1ncc(n1C(C)C)c2c(cnc(n2)Nc3ccc(cc3)N4CCOCC4)F	CHEMBL515001
CN(C)CC(COc1ccc(cc1)Nc2nccc(n2)Nc3cccc(c3)Cl)O	CHEMBL317629
CC(c1ccccc1)Nc2c3ccccc3ncn2	CHEMBL1550278
c1ccc(cc1)COc2cc(cc(c2)OCc3ccccc3)C(=O)Nc4ccc(cn4)C(=O)O	CHEMBL194102
c1cc(ccc1C(F)(F)F)S(=O)(=O)N2CCN(CC2)C(=O)N3CCN(CC3)c4ccncc4Cl	CHEMBL69023
CN(C)CC(COc1ccc(cc1)Nc2nccc(n2)Nc3ccc(cc3)Cl)O	CHEMBL430854
CN(C)CC(COc1ccc(cc1)Nc2cc(ncn2)Nc3cc(ccc3Cl)Cl)O	CHEMBL322640
Cc1ccc(cc1Nc2c3cc(c(cc3ncn2)OC)OCCN4CCOCC4)NC(=O)c5ccnc(c5)N6CCOCC6	CHEMBL184271
COc1cc(ccc1Nc2ncc(c(n2)c3cnc4n3cccc4)Cl)N5CCN(CC5)CCO	CHEMBL1809062
Cc1c(cno1)C(=O)Nc2ccc(cc2)C(F)(F)F	CHEMBL960
CC(=O)Nc1ccc(cc1)C(=O)Nc2ccccc2N	CHEMBL235191
CN(C1CCN(CC1)CCC(c2ccccc2)c3ccccc3)C(=O)Cc4ccc(cc4)S(=O)(=O)N	CHEMBL181913
Cc1c(c(on1)C)CCC2CCN(CC2)S(=O)(=O)CC3(CCOC(C3)(C)C)N(C=O)O	CHEMBL1784350
Cc1ccc(cc1)S(=O)(=O)Nc2c(c(nn2C3CCCCC3)C)C(=O)N[C@@H](C)C(C)(C)C	CHEMBL1934415
c1ccc2c(c1)NC(=O)CS2	CHEMBL528154
CCCCC1=NC2(CCCC2)C(=O)N1Cc3ccc(cc3)c4ccccc4c5n[nH]nn5	CHEMBL1513
c1cc(ccc1c2nnc(o2)CNC3CC3)Cl	CHEMBL1524797
c1ccc(c(c1)C2=c3cc(ccc3=NC(=O)C(N2)O)Cl)Cl	CHEMBL580
CC(c1ccc(cc1)Cl)NC(=O)C2(CCN(CC2)c3c4cc[nH]c4ncn3)N	CHEMBL2325997
Cc1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3cccc(c3)OC	CHEMBL1796281
C[C@@H]1CN(CCN1c2ncc(cn2)OCc3ccncc3C#N)c4nc(no4)C(F)(F)F	CHEMBL2087086
CNC(=O)CN1c2ccccc2CC(C1=O)NC(=O)c3cc4cc(sc4[nH]3)Cl	CHEMBL232829
COc1cc(cc(c1OC)OC)Nc2nccc(n2)Nc3c(ccc4c3OCO4)Cl	CHEMBL256725
c1cc(ccc1c2cc(c(s2)C(=O)N)N)Cl	CHEMBL444884
CS(=O)(=O)c1ccc(cc1)[C@@H](CC2CCCC2)C(=O)Nc3nccs3	CHEMBL1096435
Cc1cc(c(cc1Cl)S)S(=O)(=O)Nc2nc([nH]n2)Nc3ccc(cc3)Cl	CHEMBL1977402
Cc1cc(cc(c1)c2c(c3cc(sc3[nH]2)C(C)(C)C(=O)N4C5CCC4CC5)CCN6CCC(CC6)C(=O)N7CCOCC7)C	CHEMBL249982
COc1cc2c(cc1OC3CCN(CC3)S(=O)(=O)C)c(ncn2)Nc4cc(ccc4F)Cl	CHEMBL213007
Cn1cc(cn1)NC(=O)Cc2ccc(cc2OC)Oc3ccnc4c3ccc(c4)OC	CHEMBL2023492
CCN(C1CCN(CC1)CC[C@@H](c2ccccc2)C3CCN(CC3)S(=O)(=O)C(F)(F)F)C(=O)Cc4ccc(cc4)S(=O)(=O)C	CHEMBL1951908
CCN(C1CCN(CC1)CCC(c2ccc(cc2)F)c3ccc(cc3)F)C(=O)Cc4ccc(cc4)S(=O)(=O)C	CHEMBL199147
COc1cc(nc(n1)n2c(=O)c(c(cn2)Cl)Cl)OC	CHEMBL2094541
Cc1cnc(s1)NC(=O)CSc2nnc(s2)C	CHEMBL1538691
CC[C@H](CO)Nc1nc(c2c(n1)n(cn2)C(C)C)NCc3ccccc3	CHEMBL14762
c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl	CHEMBL1054
CNc1ncc(s1)C(=O)c2ccccc2	CHEMBL1498995
Cc1c(n2cc(ccc2n1)Cl)c3ccnc(n3)N	CHEMBL2334590
c1ccc2c(c1)c(c(n2Cc3ccc(c(c3)Cl)Cl)C(=O)O)Cl	CHEMBL131065
CCN(C1CCN(CC1)CCC(c2ccccc2)C3CCN(CC3)Cc4ccccc4)C(=O)Cc5ccc(cc5)S(=O)(=O)C	CHEMBL1951904
c1cc(ccc1C(C(=O)c2ccc(cc2)F)O)F	CHEMBL244213
Cc1c(nc(s1)N)c2ccccc2	CHEMBL172066
COc1cc2c(cc1OCCCN3CCC[C@H]3CO)ncnc2Nc4cc(n[nH]4)CC(=O)Nc5cccc(c5F)F	CHEMBL214940
Cc1ccccc1S(=O)(=O)NC(=O)c2ccc(c(c2)OC)Cc3cn(c4c3cc(cc4)C(=O)NCCc5ccccc5)C	CHEMBL130873
COc1ccc(cc1O)/C=C\c2cc(c(c(c2)OC)OC)OC	CHEMBL67
Cc1c2c(ncnc2sc1C(=O)Nc3ccccc3)O	CHEMBL1478592
CCc1c2c(n(n1)C3CCCC3)-c4nnc(n4CC2)c5cccs5	CHEMBL217899
CC(=O)N1CCN(CC1)c2ccc(c(c2)OC)Nc3ncc(c(n3)c4cnc5n4ccc(c5)CO)Cl	CHEMBL1809207
CCOC(=O)c1c2csc(c2c(=O)n(n1)c3ccccc3)N	CHEMBL461431
c1ccc2c(c1)c(cc(n2)c3ccc4c(c3)OCO4)O	CHEMBL2335132
Cc1cc(cc(c1)c2c(c3cc(sc3[nH]2)C(C)(C)C(=O)N4C5CCC4CC5)CCN6CCN(CC6)CC(=O)N(C)C)C	CHEMBL401193
Cc1ccc(cc1)c2ccc(cc2COc3ccc(cc3)CCC(=O)O)F	CHEMBL2058533
COc1cc2c(cc1OC)ncnc2Nc3ccc(cc3)NC(=O)c4ccccc4	CHEMBL382590
c1ccc(cc1)c2cnc([nH]2)c3ccccc3	CHEMBL327027
CN(C)CCCNS(=O)(=O)c1ccc(cc1)Nc2nccc(n2)c3cnc4n3nccc4	CHEMBL515515
Cc1cc(ccc1OCC(=O)O)CN2CCc3ccccc3C2C(=O)Nc4ccc(cc4Cl)Cl	CHEMBL1643199
c1ccc(cc1)C(=O)NC2CCN(CC2)C(=O)c3cccs3	CHEMBL1443334
CCn1cc(cn1)NC(=O)Cc2ccc(cc2OC)Oc3ccnc4c3cc(cc4)F	CHEMBL2023475
Cn1c2c(cc(c1=O)Oc3ccc(cc3F)F)cnc(n2)NC4CCOCC4	CHEMBL1230122
CN1CCC(CC1)(c2cc(nc(n2)c3cccc4c3cc[nH]4)N5CCOCC5)S(=O)(=O)C	CHEMBL2325707
Cc1ccc(cc1n2c(cc(c(c2=O)Br)OCc3ccc(cc3F)F)C)C(=O)NC	CHEMBL1088751
Cc1ccc(c(n1)C)Oc2ccnc(c2)Nc3cc(c(c(c3)OC)OC)OC	CHEMBL574415
CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(cn2)OCc3ccncc3S(=O)(=O)C	CHEMBL2086681
CCN1c2nc3ccccc3n2CC(=N1)c4ccccc4	CHEMBL1456842
c1cc(c(cc1Cl)F)c2c(c(n[nH]2)C3CCN(CC3)C(=O)CO)c4ccncn4	CHEMBL1614705
Cc1cnc(c(c1OC)C)Cn2cnc3c2nc(nc3Cl)N	CHEMBL467399
c1ccc(cc1)C(=O)Nc2nnc(o2)C(=O)Nc3ccc(cc3)N4CCOCC4	CHEMBL2036747
c1cc(c(c2c1OCO2)Nc3ccnc(n3)Nc4cc(cc(c4)N5CCOCC5)N6CCOCC6)Cl	CHEMBL468970
C[C@H]1C[C@H](CN1C#N)NS(=O)(=O)c2cc(ccc2Br)Br	CHEMBL1672434
Cc1ccc(cn1)Oc2ccnc(c2)Nc3cc(c(c(c3)OC)OC)OC	CHEMBL573735
CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3ccsc3[nH]2	CHEMBL218712
c1cc(ccc1C(=O)N2CCC(CC2)C(=O)c3ccc(cc3)F)OC(F)(F)F	CHEMBL1164649
c1ccc2c(c1)c(ncn2)Nc3ccc(c(c3)Cl)F	CHEMBL1688539
Cc1ccc(cc1N(c2ccnc(n2)Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)C(C)C)CO	CHEMBL1762548
CC(C)Oc1cc(cc(c1)OCCc2ccsc2)C(=O)Nc3ccc(cn3)C(=O)O	CHEMBL373339
c1ccc2c(c1)C[C@@H](C(=O)N2C[C@H](CO)O)NC(=O)c3cc4cc(sc4[nH]3)Cl	CHEMBL231835
C[C@H](CN(C)C(=O)CO)Oc1cccc2c1c(ncn2)Nc3ccc(c(c3)Cl)OCc4ccccn4	CHEMBL250132
CS(=O)(=O)Cc1cc(nc(n1)c2cccc3c2cc[nH]3)N4CCOCC4	CHEMBL2030442
c1ccnc(c1)COc2ccc(cc2Cl)Nc3c4c([nH]nc4ncn3)OCCN5CCC(CC5)O	CHEMBL404405
CN(c1cccc(n1)OC)c2ccnc(n2)Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5	CHEMBL1762534
CCOC(=O)c1ccc(cc1)OCCC2CN(CCO2)c3ccc(nn3)C	CHEMBL1835906
c1ccc2c(c1)C[C@@H](C(=O)N2C[C@@H](CO)O)NC(=O)c3cc4cc(sc4[nH]3)Cl	CHEMBL396724
CNC(=O)CCN1c2ccccc2CC(C1=O)NC(=O)c3cc4cc(sc4[nH]3)Cl	CHEMBL233033
C[C@@H]1CN(CCN1c2ncc(cn2)OCc3ccncc3C#N)C(=O)OC(C)(C)C#N	CHEMBL2086686
CS(=O)(=O)Cc1cc(nc(n1)c2ccc3c(c2)cc[nH]3)N4CCOCC4	CHEMBL2030436
Cc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3c(cc(cc3C)C)C	CHEMBL1372620
c1ccc(cc1)Oc2cccc(c2)Nc3nnc(o3)C(=O)Nc4ccc(nc4)N5CCOCC5	CHEMBL2036596
Cc1ccc(cc1)C(=O)C(=O)c2ccc(cc2)C	CHEMBL192625
CCN(CC)c1c2c(ncn1)n(cn2)Cc3c(cccc3Cl)Cl	CHEMBL1528704
CC(C)Cn1c2cn(c(c2c(=O)n(c1=O)C)SCCCO)Cc3cccc4c3cccc4	CHEMBL85752
c1cc(ccc1S(=O)(=O)c2c(nns2)C(=O)N3CCOCC3)Cl	CHEMBL1499127
CN(C)S(=O)(=O)n1c2ccccc2c3c1ccc(c3)NC(=O)CCc4ccncc4	CHEMBL117922
c1ccc(cc1)CC(=O)Nc2ccc(cc2)N3CCCC3	CHEMBL1372855
CC(C)CC(c1cccc(c1)c2ccccc2)C(=O)NCC(=O)CNS(=O)(=O)c3ccccn3	CHEMBL2316589
CC(=O)N1CCN(CC1)c2ccc(c(c2)OC)Nc3ncc(c(n3)c4cnc5n4cc(cc5)F)Cl	CHEMBL1809224
c1cc(cc(c1)S(=O)(=O)N)Nc2nccc(n2)Nc3cccc4c3cn[nH]4	CHEMBL398894
C[C@@H]1CN([C@H](CN1C(=O)c2cc3c(cc2Cl)n(cc3C(=O)C(=O)N(C)C)C)C)Cc4ccc(cc4)F	CHEMBL514201
C[C@H](C(=O)N(C)C)Oc1cccc2c1c(ncn2)Nc3ccc4c(c3)cnn4Cc5cccc(c5)F	CHEMBL256783
c1ccnc(c1)NS(=O)(=O)c2ccc(cc2)C3CCCCC3	CHEMBL1388876
Cc1ccc(cc1N(c2ccnc(n2)Nc3cc(cc(c3)S(=O)(=O)C)N4CCOCC4)C(C)C)CO	CHEMBL1738764
CCn1c2ccccc2c3c1ccc(c3)NC(=O)C(C)C	CHEMBL1547746
c1ccc(cc1)C(=O)Nc2nccs2	CHEMBL90846
COc1cc(ccc1Cn2ccc3c2cc(cc3)NC(=O)OC4CCCC4)C(=O)NS(=O)(=O)c5ccccc5	CHEMBL81642
CC(=O)N1CCC(CC1)Oc2ccc(c(c2)OC)Nc3ncc(c(n3)c4cnc5n4cccc5)Cl	CHEMBL1809049
CCn1c2ccc(cc2ccc1=O)COc3cc(cc(c3)F)C4(CCOCC4)OC	CHEMBL459236
CNc1cccc(n1)CCOc2ccc(cc2)C[C@@H](C(=O)O)NC(=O)c3ccc(cc3Cl)F	CHEMBL2030799
CCOC(=O)c1ccc(cc1)COCC2CCN(CC2)c3ccc(nn3)C	CHEMBL1835904
c1cc(ccc1CCl)[N+](=O)[O-]	CHEMBL176410
CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(cn2)OCc3ccncc3F	CHEMBL2086679
C[C@@H]1CN(CCN1c2ncc(cn2)OCc3ccncc3C#N)c4nc(on4)C(C)C	CHEMBL2086690
CN1CCN(CC1)CCCOc2cc3c(cc2OC)c(ncn3)Nc4ncc(s4)CC(=O)Nc5cccc(c5)F	CHEMBL381721
Cc1ccc(cc1)Oc2ccc(cc2)C(=O)N(C)Cc3ccncc3	CHEMBL1796282
c1cc2c(cc(n2Cc3ccc(c(c3)Cl)Cl)C(=O)O)c(c1)F	CHEMBL130008
C[C@@H](Cc1ccc(cc1)F)Oc2cc(cc(c2)O[C@@H](C)COC)C(=O)Nc3ccc(cn3)C(=O)O	CHEMBL1778354
CN(C)C(=N)c1ccc(cc1)C(=O)N2CCN(CC2)S(=O)(=O)c3ccc4cc(ccc4c3)Br	CHEMBL65877
c1cc2c(cc1Cl)nc(n2CCCO)N	CHEMBL1221922
CCN(C1CCN(CC1)CC[C@@H](c2ccc(cc2)F)c3ccc(cc3)S(=O)(=O)C)C(=O)Cc4ccc(cc4)S(=O)(=O)C	CHEMBL380005
Cc1ccc2c(c1)c(cc(n2)c3ccccc3)O	CHEMBL16223
c1cc2c(c(c1)Cl)sc(n2)Sc3nc4c(ncnc4n3CCO)N	CHEMBL209522
Cc1c(c(on1)C)C(=O)Nc2nc(cs2)c3ccc(c(c3)OC)OC	CHEMBL2144380
CCN(Cc1cc(ccc1c2cc(ccc2OC)CC(=O)O)C(F)(F)F)C(=O)NCc3ccccc3	CHEMBL2181753
Cc1ncc(n1CC2CC2)c3ccnc(n3)Nc4ccc(cc4)C(=O)NC	CHEMBL488256
Cc1c(nc(c(n1)C)C(=O)N)c2ccc(cc2)C34CCC(CC3)(CC4)C(=O)O	CHEMBL2178371
c1cc(ccc1C#C[C@@]2(CN3CCC2CC3)O)Oc4ccc(cc4)C(=O)NCc5ccncc5	CHEMBL1738748
c1cc2c3c([nH]c2nc1)CCN(C3)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N	CHEMBL2163360
COc1cc2c(cc1OC[C@H](CN3CCCCC3)O)ncnc2Nc4cnc(nc4)NC(=O)c5ccccc5	CHEMBL427212
Cc1nc2ccc(cc2c(n1)O)CN(CC#C)c3ccc(cc3)S(=O)(=O)c4ccccc4	CHEMBL417222
c1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(cc3)F	CHEMBL1163764
c1ccc2c(c1)[nH]c(n2)NCCOc3ccc(cc3)C[C@@H](C(=O)O)NC(=O)c4c(cccc4Cl)Cl	CHEMBL2031164
COc1cc2c(cc1OCCCN3CCOCC3)c(ncn2)Nc4cc(ccc4F)Cl	CHEMBL384699
c1ccc(cc1)OCCC[N+]23CCC(CC2)[C@H](C3)OC(=O)C(c4cccs4)(c5cccs5)O	CHEMBL1194325
CC(=O)Nc1ccc2c(c1)sc(n2)NC	CHEMBL2058997
c1cc(c(cc1Cn2c3ccc(cc3cc2C(=O)O)N)Cl)Cl	CHEMBL130598
C[C@H](C(=O)N1CCOCC1)Oc2cccc3c2c(ncn3)Nc4ccc5c(c4)cnn5Cc6cccc(c6)F	CHEMBL439425
CCN1CCN(CC1)c2ccc(cc2)Nc3cc(ncn3)N(C)C(=O)Nc4c(c(cc(c4Cl)OC)OC)Cl	CHEMBL1852688
c1cc(c(cc1N2CCNCC2)C(=O)NCC34CC5CC(C3)CC(C5)C4)Cl	CHEMBL393717
c1ccc2c(c1)CCN(C2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N	CHEMBL2164674
c1cc(cnc1)CNc2ccc3nnc(n3n2)C(F)(F)F	CHEMBL1486187
CNc1cccc(n1)CCOc2ccc(cc2)C[C@@H](C(=O)O)NC(=O)c3ccccc3Cl	CHEMBL2030798
c1cc(cc(c1)NC(=O)c2ccc(nc2)N)c3nc4c5cccnc5oc4c(n3)N6CCOCC6	CHEMBL2178735
Cc1cc(on1)CNc2nccc(n2)Nc3cc(n[nH]3)CCc4cc(cc(c4)OC)OC	CHEMBL2088096
c1cc(ccc1c2cc(ccn2)c3cc4c([nH]3)CCNC4=O)C(=O)NC5CCCC5	CHEMBL388853
CC(C)Oc1cc(cc(c1)OCCCc2ccccc2)C(=O)Nc3ccc(cn3)C(=O)O	CHEMBL194137
c1ccc2c(c1)c3cc(ccc3n2C4CCOC4)NC(=O)N5CCOCC5	CHEMBL324028
c1cc(cc(c1)OC[C@H](CO)O)C(=O)c2cnn(c2N)c3ccc(cc3)F	CHEMBL203567
CCc1cccc(c1NC(=O)N2Cc3c(n[nH]c3NC(=O)c4ccc(cc4)N5CCN(CC5)C)C2)CC	CHEMBL363160
c1cc(ccc1/C=C\2/C(=O)NC(=O)S2)Cl	CHEMBL496995
c1ccc(cc1)c2c(nc3n2ccc(c3)C(=O)N)c4ccc(cc4)C5(CCC5)N	CHEMBL2035022
C[C@H](c1ccccc1)Oc2cc(cc(c2)OC(C)C)C(=O)Nc3ccc(cn3)C(=O)O	CHEMBL208197
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(c(c3)F)C(=O)N(C)C	CHEMBL510436
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)C(=O)N	CHEMBL488084
c1c(cc(c2c1[nH]c3c2c(nnc3O)O)Cl)Cl	CHEMBL334492
CC(C)(Cc1cccc(c1)CC(=O)NCc2cccc(c2)c3ccc(cc3)O)NC[C@@H](c4ccc(c(c4)NS(=O)(=O)C)O)O	CHEMBL1240967
c1cc(cc(c1)O)NC(=O)c2ccc(cc2OC3CCCC3)OCCCN4CCCC4	CHEMBL1824381
CCOC(=O)c1ccc(cn1)OCCC2CCN(CC2)c3ccc(nn3)C	CHEMBL1835913
Cc1ccc(cc1)c2cn3cccnc3n2	CHEMBL1499883
COc1cc2c(cc1CN3CCC[C@H]3C(=O)N)c(ncn2)Nc4cccc(c4F)Cl	CHEMBL207584
Cc1ccc(cc1)Oc2ccc(cc2)C(=O)NCCO	CHEMBL1796285
c1cc(ccc1c2csc(n2)N)Cl	CHEMBL1650273
CC(C)C[C@H]([C@H](C(=O)NO)Sc1ccccc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C	CHEMBL145128
C=CC(=O)Nc1cc2c(cc1OCCCN3CCOCC3)ncnc2Nc4ccc(c(c4)Cl)F	CHEMBL31965
Cn1cc(c2c1cccc2)C3=C(C(=O)NC3=O)c4cn(c5c4cccc5)C6CCN(CC6)Cc7ccccn7	CHEMBL300138
CC(=O)N1CCN(CC1)c2ccc(c(c2)OC)Nc3ncc(c(n3)c4cnc5n4cccc5)C#N	CHEMBL1806525
C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CCC2=O)O	CHEMBL1405
COCCN1CCC(CC1)Oc2cc3c(cc2OC)ncnc3Nc4cccc(c4F)Cl	CHEMBL214857
COc1cc2c(cc1OCCCN3CCOCC3)ncnc2Nc4cnc(nc4)NC(=O)c5ccccc5	CHEMBL381724
Cc1cc(n[nH]1)Nc2ccnc(n2)NCc3cc(no3)C4CC4	CHEMBL2088108
c1ccc(cc1)C(C(=O)c2ccccc2)O	CHEMBL190677
CC(C)Oc1cccc(c1)NC(=O)c2ccc3cc(ccc3c2)C(=N)N	CHEMBL111471
Cc1cc(ccn1)COc2cnc(nc2)N3CCN(CC3)C(=O)OC(C)(C)C	CHEMBL2086676
c1ccc(cc1)c2cc(c(s2)N)C(=O)N	CHEMBL382565
c1ccc2c(c1)CC(C(=O)N2CC(=O)O)NC(=O)c3cc4c([nH]3)c(c(s4)Cl)Cl	CHEMBL232627
CNCc1ccc(cc1)c2c3c4c(cc(cc4[nH]2)F)C(=O)NCC3	CHEMBL1173055
c1c2c(c(s1)C(=O)N3CCCCC3)CCCC2	CHEMBL1346348
Cc1ccc(cc1)S(=O)(=O)Nc2c(cnn2c3ccccc3)C(=O)N(C)C4CCCCC4	CHEMBL1916085
c1ccc(cc1)CCNCCCSCCNC[C@@H](c2ccc(c3c2sc(n3)O)O)O	CHEMBL1807823
C[C@@H](COC)Oc1cc(cc(c1)Oc2cccc(c2)Cl)C(=O)Nc3ccc(cn3)C(=O)O	CHEMBL1778368
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3	CHEMBL101
CCN(C1CCN(CC1)CCC(c2ccccc2)c3ccc(cc3)NS(=O)(=O)C)C(=O)Cc4ccc(cc4)S(=O)(=O)C	CHEMBL198114
CN(C1CCN(CC1)Cc2ccc(nc2)C(F)(F)F)C(=O)Cc3ccc(cc3)n4cnnn4	CHEMBL2010839
c1cc(ccc1S(=O)c2c(nns2)C(=O)N3CCOCC3)Cl	CHEMBL1327783
c1cc(ccc1c2cc(c(s2)NC(=O)N)C(=O)N)OCCOCC3CC3	CHEMBL452790
CCOc1ccccc1C(=O)N2CCC(CC2)C(=O)c3ccc(cc3)F	CHEMBL1608626
Cc1c2c(c(c(c1OC)C/C=C(\C)/CCC(=O)OCCN3CCOCC3)O)C(=O)OC2	CHEMBL1456
c1cscc1c2cc(c(s2)C(=O)N)NC(=O)N	CHEMBL1831078
CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c2ccc(cc2)Cl	CHEMBL672
Cn1c(nnc1C23CCC(CC2)(CC3)c4nc(on4)c5ccc(cc5)F)c6ccccc6C(F)(F)F	CHEMBL370657
Cc1ccccc1Oc2cc(ncn2)n3c(=O)c(c(cn3)Cl)Cl	CHEMBL1384167
C[C@H](C(=O)N)Oc1cccc2c1c(ncn2)Nc3ccc4c(c3)cnn4Cc5ccccn5	CHEMBL256363
C[C@@H]1CN(C[C@@H](N1c2ncc(cn2)OCc3ccc(cc3)S(=O)(=O)C)C)C(=O)OC(C)(C)C	CHEMBL2086664
c1ccc2c(c1)CC(C(=O)N2CCCO)NC(=O)c3cc4cc(sc4[nH]3)Cl	CHEMBL234950
CC1([C@@H](N(CCS1)S(=O)(=O)c2ccc(cc2)Oc3ccncc3)C(=O)NO)C	CHEMBL75094
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)C(=O)NC4CC4	CHEMBL487066
CC(C)(C)[C@@H](C#N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N2CCc3c(c4cc(ccc4[nH]3)F)C2	CHEMBL2164681
CC(C)(C)c1cc(n(n1)c2ccccc2)O	CHEMBL3144987
Cc1ccccc1NC(=O)Nc2ccncc2	CHEMBL171264
c1ccc2c(c1)C=Cc3ccccc3N2C(=O)N	CHEMBL108
c1ccc(cc1)n2c(c3c(n2)c4ccccc4cn3)O	CHEMBL126048
CCCSc1c(cccn1)C(=O)N(C)C2CCCCC2	CHEMBL2153175
CCOc1ccc2ccc(=O)oc2c1	CHEMBL191528
Cc1c(c2ccccc2[nH]1)CC#N	CHEMBL1899709
c1cc(ccc1C#N)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N	CHEMBL2171989
CCN(CC)C(=O)C(C)(C)c1ccc2c(c1)c(c([nH]2)c3cc(cc(c3)C)C)CCNCCCCc4ccncc4	CHEMBL48380
c1ccc2c(c1)CC(C(=O)N2CC(CO)O)NC(=O)c3cc4cc(sc4[nH]3)Cl	CHEMBL234951
COc1cc2c(cc1OCCCN3CCOCC3)c(ncn2)Nc4cccc(c4F)Cl	CHEMBL385479
CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(cn2)OCc3ccncc3	CHEMBL2086675
Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)NC(=O)c4ccc(cc4)CN5CCN(CC5)C	CHEMBL941
c1ccc(cc1)c2cc(c3cc(ccc3n2)Cl)O	CHEMBL15845
COc1cc(cc(c1OC)OC)Nc2ncnc(n2)Nc3c(ccc4c3OCO4)Cl	CHEMBL403672
CC(=O)N1CCN(CC1)c2ccc(cc2)OCC3COC(O3)(Cn4ccnc4)c5ccc(cc5Cl)Cl	CHEMBL157101
c1ccnc(c1)COc2cccc(c2)Nc3nnc(o3)C(=O)Nc4ccc(nc4)N5CCOCC5	CHEMBL2036731
CN(C)C/C=C/C(=O)Nc1cc2c(cc1O[C@H]3CCOC3)ncnc2Nc4ccc(c(c4)Cl)F	CHEMBL1173655
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)N(C)C	CHEMBL476518
Cc1ccc(nc1)NC(=O)[C@H](CCOC)Oc2c3cnn(c3ncn2)c4ccccc4Cl	CHEMBL2206790
COc1ccc(cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3)Cl	CHEMBL472
CCOc1ccc2c(c1)c(c(o2)C(=O)NC(CCSC)c3[nH]c4cnccc4n3)C	CHEMBL1770476
c1ccc(cc1)Cn2c3c(cn2)c(ncn3)O	CHEMBL1566485
c1cc(ccc1C#CC2(CN3CCC2CC3)O)Oc4ccc(cc4)C(=O)NC5CCCS(=O)(=O)C5	CHEMBL1940315
Cc1c(cn(n1)C2CCN(CC2)C)c3cc(c(nc3)N)c4nc5ccccc5o4	CHEMBL2023350
COc1cc2c(cc1OCCCN3CCOCC3)ncnc2Nc4ccc(cc4F)Cl	CHEMBL24137
CCn1cc(cn1)NC(=O)Cc2ccc(cc2OC)Oc3ccnc4c3cc(cc4)OC	CHEMBL2023119
c1cc(ccc1c2cc(c(s2)NC(=O)N)C(=O)N)OC(F)(F)F	CHEMBL509599
Cc1c(ccc2c1c3ccccc3n2C(C)C)NC(=O)N4CCOCC4	CHEMBL325226
C[C@@H](C(=O)N(C)C)Oc1cccc2c1c(ncn2)Nc3ccc4c(c3)cnn4Cc5nccs5	CHEMBL257198
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(c(c3)F)C(=O)N	CHEMBL455427
c1ccc(c(c1)N)NC(=O)c2ccc(cc2)c3c(cccn3)C#N	CHEMBL257176
c1cc(ccc1C(=O)/C=C/Sc2nc[nH]n2)Cl	CHEMBL1586531
CNC(=O)c1cc(sc1NC(=O)N)c2ccccc2	CHEMBL488238
Cc1c(ncnc1OC2CCN(CC2)C(=O)OC(C)C)Nc3ccc(nc3C)S(=O)(=O)C	CHEMBL1951022
CCc1cc(n(n1)C)C(=O)N[C@@H](Cc2cccc(c2)Cl)C(=O)NCC#N	CHEMBL563886
CC(C)C(=O)Nc1ccc(cc1)c2c(c3c(=O)c(cn(c3s2)Cc4c(cccc4F)F)C(=O)OC(C)C)CN(C)Cc5ccccc5	CHEMBL71917
c1ccc(cc1)c2cc(c(s2)C(=O)N)N	CHEMBL207028
c1cc(ccc1C(=N)N)C(=O)N2CCN(CC2)S(=O)(=O)c3ccc4cc(ccc4c3)Br	CHEMBL62746
Cc1ccc(cc1N(C)c2ccnc(n2)Nc3cc(nc(c3)N4CCOCC4)N5CCOCC5)CO	CHEMBL1762550
